Timestamp,Price
2025-10-26 01:44:06,0.075
2025-10-26 01:45:19,0.075
2025-10-26 01:46:07,0.075
2025-10-26 01:47:07,0.075
2025-10-26 01:48:07,0.075
2025-10-26 01:49:07,0.075
2025-10-26 01:50:08,0.075
2025-10-26 01:51:06,0.075
2025-10-26 01:52:06,0.075
2025-10-26 01:53:07,0.08
2025-10-26 01:54:06,0.08
2025-10-26 01:55:21,0.08
2025-10-26 01:56:06,0.08
2025-10-26 01:57:07,0.08
2025-10-26 01:58:06,0.08
2025-10-26 01:59:06,0.08
2025-10-26 02:00:23,0.08
2025-10-26 02:01:07,0.08
2025-10-26 02:02:07,0.08
2025-10-26 02:03:07,0.08
2025-10-26 02:04:06,0.08
2025-10-26 02:05:20,0.08
2025-10-26 02:06:07,0.08
2025-10-26 02:07:07,0.08
2025-10-26 02:08:07,0.08
2025-10-26 02:09:07,0.08
2025-10-26 02:10:21,0.08
2025-10-26 02:11:06,0.08
2025-10-26 02:12:06,0.08
2025-10-26 02:13:06,0.08
2025-10-26 02:14:07,0.08
2025-10-26 02:15:08,0.08
2025-10-26 02:16:06,0.08
2025-10-26 02:17:07,0.08
2025-10-26 02:18:07,0.08
2025-10-26 02:19:06,0.08
2025-10-26 02:20:21,0.08
2025-10-26 02:21:07,0.08
2025-10-26 02:22:06,0.08
2025-10-26 02:23:06,0.08
2025-10-26 02:24:06,0.08
2025-10-26 02:25:21,0.08
2025-10-26 02:26:36,0.08
2025-10-26 02:27:07,0.08
2025-10-26 02:28:07,0.08
2025-10-26 02:29:07,0.08
2025-10-26 02:30:24,0.08
2025-10-26 02:31:07,0.08
2025-10-26 02:32:06,0.08
2025-10-26 02:33:06,0.08
2025-10-26 02:34:06,0.08
2025-10-26 02:35:08,0.08
2025-10-26 02:36:06,0.08
2025-10-26 02:37:06,0.08
2025-10-26 02:38:06,0.08
2025-10-26 02:39:06,0.08
2025-10-26 02:40:21,0.08
2025-10-26 02:41:06,0.08
2025-10-26 02:42:07,0.08
2025-10-26 02:43:06,0.08
2025-10-26 02:44:08,0.08
2025-10-26 02:45:08,0.08
2025-10-26 02:46:06,0.08
2025-10-26 02:47:06,0.08
2025-10-26 02:48:07,0.08
2025-10-26 02:49:07,0.08
2025-10-26 02:50:22,0.08
2025-10-26 02:51:06,0.08
2025-10-26 02:52:06,0.08
2025-10-26 02:53:06,0.08
2025-10-26 02:54:07,0.08
2025-10-26 02:55:22,0.08
2025-10-26 02:56:06,0.08
2025-10-26 02:57:06,0.08
2025-10-26 02:58:06,0.08
2025-10-26 02:59:06,0.08
2025-10-26 03:00:28,0.08
2025-10-26 03:01:06,0.08
2025-10-26 03:02:06,0.08
2025-10-26 03:03:07,0.08
2025-10-26 03:04:06,0.08
2025-10-26 03:05:23,0.08
2025-10-26 03:06:07,0.08
2025-10-26 03:07:06,0.08
2025-10-26 03:08:07,0.08
2025-10-26 03:09:08,0.08
2025-10-26 03:10:22,0.08
2025-10-26 03:11:06,0.08
2025-10-26 03:12:06,0.08
2025-10-26 03:13:06,0.08
2025-10-26 03:14:06,0.08
2025-10-26 03:15:07,0.08
2025-10-26 03:16:06,0.08
2025-10-26 03:17:06,0.08
2025-10-26 03:18:07,0.08
2025-10-26 03:19:07,0.08
2025-10-26 03:20:22,0.08
2025-10-26 03:21:06,0.08
2025-10-26 03:22:06,0.08
2025-10-26 03:23:06,0.08
2025-10-26 03:24:07,0.08
2025-10-26 03:25:07,0.08
2025-10-26 03:26:07,0.08
2025-10-26 03:27:06,0.08
2025-10-26 03:28:06,0.08
2025-10-26 03:29:06,0.08
2025-10-26 03:30:25,0.08
2025-10-26 03:31:06,0.08
2025-10-26 03:32:06,0.08
2025-10-26 03:33:06,0.08
2025-10-26 03:34:06,0.08
2025-10-26 03:35:07,0.08
2025-10-26 03:36:06,0.08
2025-10-26 03:37:06,0.08
2025-10-26 03:38:06,0.08
2025-10-26 03:39:06,0.08
2025-10-26 03:40:23,0.08
2025-10-26 03:41:06,0.08
2025-10-26 03:42:06,0.08
2025-10-26 03:43:06,0.08
2025-10-26 03:44:06,0.08
2025-10-26 03:45:23,0.08
2025-10-26 03:46:06,0.08
2025-10-26 03:47:06,0.08
2025-10-26 03:48:07,0.08
2025-10-26 03:49:07,0.08
2025-10-26 03:50:07,0.08
2025-10-26 03:51:06,0.08
2025-10-26 03:52:06,0.08
2025-10-26 03:53:06,0.08
2025-10-26 03:54:06,0.08
2025-10-26 03:55:23,0.08
2025-10-26 03:56:06,0.08
2025-10-26 03:57:06,0.08
2025-10-26 03:58:07,0.08
2025-10-26 03:59:06,0.08
2025-10-26 04:00:27,0.08
2025-10-26 04:01:07,0.08
2025-10-26 04:02:06,0.08
2025-10-26 04:03:06,0.08
2025-10-26 04:04:06,0.08
2025-10-26 04:05:23,0.08
2025-10-26 04:06:06,0.08
2025-10-26 04:07:06,0.08
2025-10-26 04:08:06,0.08
2025-10-26 04:09:06,0.08
2025-10-26 04:10:23,0.08
2025-10-26 04:11:06,0.08
2025-10-26 04:12:06,0.08
2025-10-26 04:13:06,0.08
2025-10-26 04:14:07,0.08
2025-10-26 04:15:23,0.08
2025-10-26 04:16:06,0.08
2025-10-26 04:17:06,0.08
2025-10-26 04:18:07,0.08
2025-10-26 04:19:07,0.08
2025-10-26 04:20:23,0.08
2025-10-26 04:21:07,0.08
2025-10-26 04:22:06,0.08
2025-10-26 04:23:06,0.08
2025-10-26 04:24:07,0.08
2025-10-26 04:25:07,0.08
2025-10-26 04:26:06,0.08
2025-10-26 04:27:06,0.08
2025-10-26 04:28:06,0.08
2025-10-26 04:29:06,0.08
2025-10-26 04:30:28,0.08
2025-10-26 04:31:07,0.08
2025-10-26 04:32:06,0.08
2025-10-26 04:33:07,0.08
2025-10-26 04:34:06,0.08
2025-10-26 04:35:23,0.08
2025-10-26 04:36:06,0.08
2025-10-26 04:37:06,0.08
2025-10-26 04:38:06,0.08
2025-10-26 04:39:06,0.08
2025-10-26 04:40:23,0.08
2025-10-26 04:41:06,0.08
2025-10-26 04:42:06,0.08
2025-10-26 04:43:06,0.08
2025-10-26 04:44:06,0.08
2025-10-26 04:45:23,0.08
2025-10-26 04:46:06,0.08
2025-10-26 04:47:06,0.08
2025-10-26 04:48:06,0.08
2025-10-26 04:49:06,0.08
2025-10-26 04:50:24,0.08
2025-10-26 04:51:06,0.08
2025-10-26 04:52:06,0.08
2025-10-26 04:53:06,0.08
2025-10-26 04:54:07,0.08
2025-10-26 04:55:23,0.08
2025-10-26 04:56:06,0.08
2025-10-26 04:57:06,0.08
2025-10-26 04:58:06,0.08
2025-10-26 04:59:06,0.08
2025-10-26 05:00:27,0.08
2025-10-26 05:01:07,0.08
2025-10-26 05:02:06,0.08
2025-10-26 05:03:06,0.08
2025-10-26 05:04:06,0.08
2025-10-26 05:05:23,0.08
2025-10-26 05:06:07,0.08
2025-10-26 05:07:06,0.08
2025-10-26 05:08:06,0.08
2025-10-26 05:09:06,0.08
2025-10-26 05:10:25,0.08
2025-10-26 05:11:06,0.08
2025-10-26 05:12:06,0.08
2025-10-26 05:13:06,0.08
2025-10-26 05:14:07,0.08
2025-10-26 05:15:08,0.08
2025-10-26 05:16:06,0.08
2025-10-26 05:17:06,0.08
2025-10-26 05:18:06,0.08
2025-10-26 05:19:06,0.08
2025-10-26 05:20:22,0.08
2025-10-26 05:21:07,0.08
2025-10-26 05:22:06,0.08
2025-10-26 05:23:06,0.08
2025-10-26 05:24:06,0.08
2025-10-26 05:25:07,0.08
2025-10-26 05:26:06,0.08
2025-10-26 05:27:06,0.08
2025-10-26 05:28:06,0.08
2025-10-26 05:29:07,0.08
2025-10-26 05:30:26,0.08
2025-10-26 05:31:06,0.08
2025-10-26 05:32:07,0.08
2025-10-26 05:33:06,0.085
2025-10-26 05:34:08,0.085
2025-10-26 05:35:09,0.085
2025-10-26 05:36:07,0.08
2025-10-26 05:37:08,0.08
2025-10-26 05:38:06,0.08
2025-10-26 05:39:06,0.08
2025-10-26 05:40:22,0.08
2025-10-26 05:41:06,0.08
2025-10-26 05:42:06,0.08
2025-10-26 05:43:06,0.08
2025-10-26 05:44:07,0.08
2025-10-26 05:45:22,0.08
2025-10-26 05:46:06,0.085
2025-10-26 05:47:06,0.08
2025-10-26 05:48:07,0.08
2025-10-26 05:49:06,0.08
2025-10-26 05:50:23,0.08
2025-10-26 05:51:06,0.08
2025-10-26 05:52:06,0.08
2025-10-26 05:53:06,0.08
2025-10-26 05:54:06,0.08
2025-10-26 05:55:21,0.08
2025-10-26 05:56:06,0.08
2025-10-26 05:57:06,0.08
2025-10-26 05:58:06,0.08
2025-10-26 05:59:06,0.08
2025-10-26 06:00:28,0.08
2025-10-26 06:01:07,0.08
2025-10-26 06:02:07,0.08
2025-10-26 06:03:06,0.08
2025-10-26 06:04:06,0.08
2025-10-26 06:05:23,0.08
2025-10-26 06:06:07,0.08
2025-10-26 06:07:06,0.08
2025-10-26 06:08:06,0.08
2025-10-26 06:09:06,0.08
2025-10-26 06:10:23,0.08
2025-10-26 06:11:06,0.08
2025-10-26 06:12:06,0.08
2025-10-26 06:13:06,0.08
2025-10-26 06:14:07,0.08
2025-10-26 06:15:08,0.08
2025-10-26 06:16:06,0.08
2025-10-26 06:17:06,0.08
2025-10-26 06:18:07,0.08
2025-10-26 06:19:07,0.08
2025-10-26 06:20:22,0.08
2025-10-26 06:21:06,0.08
2025-10-26 06:22:06,0.08
2025-10-26 06:23:06,0.08
2025-10-26 06:24:07,0.08
2025-10-26 06:25:08,0.08
2025-10-26 06:26:07,0.08
2025-10-26 06:27:09,0.08
2025-10-26 06:28:06,0.08
2025-10-26 06:29:06,0.08
2025-10-26 06:30:26,0.08
2025-10-26 06:31:06,0.08
2025-10-26 06:32:06,0.08
2025-10-26 06:33:07,0.08
2025-10-26 06:34:07,0.08
2025-10-26 06:35:07,0.08
2025-10-26 06:36:20,0.08
2025-10-26 06:37:07,0.08
2025-10-26 06:38:06,0.08
2025-10-26 06:39:07,0.08
2025-10-26 06:40:11,0.08
2025-10-26 06:41:19,0.08
2025-10-26 06:42:07,0.08
2025-10-26 06:43:06,0.08
2025-10-26 06:44:06,0.08
2025-10-26 06:45:12,0.08
2025-10-26 06:46:18,0.08
2025-10-26 06:47:07,0.08
2025-10-26 06:48:07,0.08
2025-10-26 06:49:06,0.08
2025-10-26 06:50:09,0.08
2025-10-26 06:51:20,0.08
2025-10-26 06:52:06,0.08
2025-10-26 06:53:06,0.08
2025-10-26 06:54:06,0.08
2025-10-26 06:55:12,0.08
2025-10-26 06:56:18,0.08
2025-10-26 06:57:06,0.08
2025-10-26 06:58:06,0.08
2025-10-26 06:59:06,0.08
2025-10-26 07:00:27,0.08
2025-10-26 07:01:07,0.08
2025-10-26 07:02:07,0.08
2025-10-26 07:03:07,0.08
2025-10-26 07:04:07,0.08
2025-10-26 07:05:23,0.08
2025-10-26 07:06:06,0.08
2025-10-26 07:07:06,0.08
2025-10-26 07:08:06,0.08
2025-10-26 07:09:06,0.08
2025-10-26 07:10:07,0.08
2025-10-26 07:11:06,0.08
2025-10-26 07:12:06,0.08
2025-10-26 07:13:06,0.08
2025-10-26 07:14:06,0.08
2025-10-26 07:15:23,0.08
2025-10-26 07:16:08,0.08
2025-10-26 07:17:06,0.08
2025-10-26 07:18:06,0.08
2025-10-26 07:19:06,0.08
2025-10-26 07:20:23,0.08
2025-10-26 07:21:07,0.08
2025-10-26 07:22:06,0.08
2025-10-26 07:23:06,0.08
2025-10-26 07:24:07,0.08
2025-10-26 07:25:07,0.08
2025-10-26 07:26:06,0.08
2025-10-26 07:27:07,0.08
2025-10-26 07:28:06,0.08
2025-10-26 07:29:06,0.08
2025-10-26 07:30:26,0.08
2025-10-26 07:31:06,0.08
2025-10-26 07:32:07,0.08
2025-10-26 07:33:07,0.08
2025-10-26 07:34:06,0.08
2025-10-26 07:35:07,0.08
2025-10-26 07:36:07,0.08
2025-10-26 07:37:06,0.08
2025-10-26 07:38:06,0.08
2025-10-26 07:39:06,0.08
2025-10-26 07:40:24,0.08
2025-10-26 07:41:08,0.08
2025-10-26 07:42:06,0.08
2025-10-26 07:43:06,0.08
2025-10-26 07:44:06,0.08
2025-10-26 07:45:07,0.08
2025-10-26 07:46:06,0.08
2025-10-26 07:47:06,0.08
2025-10-26 07:48:06,0.08
2025-10-26 07:49:07,0.08
2025-10-26 07:50:23,0.08
2025-10-26 07:51:07,0.08
2025-10-26 07:52:06,0.08
2025-10-26 07:53:06,0.08
2025-10-26 07:54:06,0.08
2025-10-26 07:55:07,0.08
2025-10-26 07:56:06,0.08
2025-10-26 07:57:06,0.08
2025-10-26 07:58:06,0.08
2025-10-26 07:59:06,0.08
2025-10-26 08:00:26,0.08
2025-10-26 08:01:07,0.08
2025-10-26 08:02:06,0.08
2025-10-26 08:03:06,0.08
2025-10-26 08:04:06,0.08
2025-10-26 08:05:20,0.08
2025-10-26 08:06:08,0.08
2025-10-26 08:07:06,0.08
2025-10-26 08:08:06,0.08
2025-10-26 08:09:06,0.08
2025-10-26 08:10:21,0.08
2025-10-26 08:11:08,0.08
2025-10-26 08:12:06,0.08
2025-10-26 08:13:06,0.08
2025-10-26 08:14:06,0.08
2025-10-26 08:15:20,0.08
2025-10-26 08:16:09,0.08
2025-10-26 08:17:06,0.08
2025-10-26 08:18:07,0.08
2025-10-26 08:19:07,0.08
2025-10-26 08:20:19,0.08
2025-10-26 08:21:08,0.08
2025-10-26 08:22:06,0.08
2025-10-26 08:23:06,0.08
2025-10-26 08:24:06,0.08
2025-10-26 08:25:21,0.08
2025-10-26 08:26:08,0.08
2025-10-26 08:27:07,0.08
2025-10-26 08:28:06,0.08
2025-10-26 08:29:06,0.08
2025-10-26 08:30:24,0.08
2025-10-26 08:31:07,0.08
2025-10-26 08:32:06,0.08
2025-10-26 08:33:07,0.08
2025-10-26 08:34:06,0.08
2025-10-26 08:35:19,0.08
2025-10-26 08:36:09,0.08
2025-10-26 08:37:06,0.08
2025-10-26 08:38:07,0.08
2025-10-26 08:39:07,0.08
2025-10-26 08:40:21,0.08
2025-10-26 08:41:08,0.08
2025-10-26 08:42:06,0.08
2025-10-26 08:43:06,0.08
2025-10-26 08:44:06,0.08
2025-10-26 08:45:20,0.08
2025-10-26 08:46:08,0.08
2025-10-26 08:47:06,0.08
2025-10-26 08:48:06,0.08
2025-10-26 08:49:06,0.08
2025-10-26 08:50:21,0.08
2025-10-26 08:51:08,0.08
2025-10-26 08:52:06,0.08
2025-10-26 08:53:09,0.08
2025-10-26 08:54:07,0.08
2025-10-26 08:55:19,0.08
2025-10-26 08:56:09,0.08
2025-10-26 08:57:06,0.08
2025-10-26 08:58:06,0.08
2025-10-26 08:59:06,0.08
2025-10-26 09:00:29,0.08
2025-10-26 09:01:06,0.08
2025-10-26 09:02:06,0.08
2025-10-26 09:03:07,0.08
2025-10-26 09:04:06,0.08
2025-10-26 09:05:23,0.08
2025-10-26 09:06:06,0.08
2025-10-26 09:07:06,0.08
2025-10-26 09:08:06,0.08
2025-10-26 09:09:06,0.08
2025-10-26 09:10:22,0.08
2025-10-26 09:11:07,0.08
2025-10-26 09:12:07,0.08
2025-10-26 09:13:07,0.08
2025-10-26 09:14:06,0.08
2025-10-26 09:15:07,0.08
2025-10-26 09:16:06,0.08
2025-10-26 09:17:06,0.08
2025-10-26 09:18:06,0.075
2025-10-26 09:19:06,0.075
2025-10-26 09:20:22,0.075
2025-10-26 09:21:07,0.075
2025-10-26 09:22:06,0.075
2025-10-26 09:23:07,0.075
2025-10-26 09:24:06,0.075
2025-10-26 09:25:07,0.075
2025-10-26 09:26:07,0.075
2025-10-26 09:27:07,0.075
2025-10-26 09:28:07,0.075
2025-10-26 09:29:06,0.075
2025-10-26 09:30:25,0.075
2025-10-26 09:31:06,0.075
2025-10-26 09:32:06,0.075
2025-10-26 09:33:06,0.075
2025-10-26 09:34:06,0.075
2025-10-26 09:35:23,0.075
2025-10-26 09:36:06,0.075
2025-10-26 09:37:06,0.075
2025-10-26 09:38:06,0.075
2025-10-26 09:39:06,0.075
2025-10-26 09:40:23,0.075
2025-10-26 09:41:06,0.075
2025-10-26 09:42:09,0.075
2025-10-26 09:43:06,0.075
2025-10-26 09:44:06,0.075
2025-10-26 09:45:08,0.075
2025-10-26 09:46:06,0.075
2025-10-26 09:47:07,0.075
2025-10-26 09:48:07,0.075
2025-10-26 09:49:06,0.075
2025-10-26 09:50:23,0.075
2025-10-26 09:51:06,0.075
2025-10-26 09:52:06,0.075
2025-10-26 09:53:07,0.075
2025-10-26 09:54:06,0.075
2025-10-26 09:55:08,0.075
2025-10-26 09:56:07,0.075
2025-10-26 09:57:06,0.075
2025-10-26 09:58:06,0.075
2025-10-26 09:59:06,0.075
2025-10-26 10:00:27,0.075
2025-10-26 10:01:07,0.075
2025-10-26 10:02:08,0.075
2025-10-26 10:03:07,0.075
2025-10-26 10:04:07,0.075
2025-10-26 10:05:18,0.075
2025-10-26 10:06:14,0.075
2025-10-26 10:07:09,0.075
2025-10-26 10:08:06,0.075
2025-10-26 10:09:06,0.075
2025-10-26 10:10:20,0.075
2025-10-26 10:11:08,0.075
2025-10-26 10:12:06,0.075
2025-10-26 10:13:07,0.075
2025-10-26 10:14:06,0.075
2025-10-26 10:15:20,0.075
2025-10-26 10:16:09,0.075
2025-10-26 10:17:07,0.075
2025-10-26 10:18:07,0.075
2025-10-26 10:19:06,0.075
2025-10-26 10:20:21,0.075
2025-10-26 10:21:07,0.075
2025-10-26 10:22:06,0.075
2025-10-26 10:23:06,0.075
2025-10-26 10:24:06,0.075
2025-10-26 10:25:19,0.075
2025-10-26 10:26:10,0.075
2025-10-26 10:27:08,0.075
2025-10-26 10:28:07,0.075
2025-10-26 10:29:07,0.075
2025-10-26 10:30:24,0.075
2025-10-26 10:31:07,0.075
2025-10-26 10:32:06,0.075
2025-10-26 10:33:07,0.075
2025-10-26 10:34:07,0.075
2025-10-26 10:35:20,0.075
2025-10-26 10:36:08,0.075
2025-10-26 10:37:07,0.075
2025-10-26 10:38:06,0.075
2025-10-26 10:39:06,0.075
2025-10-26 10:40:19,0.075
2025-10-26 10:41:08,0.075
2025-10-26 10:42:07,0.075
2025-10-26 10:43:06,0.075
2025-10-26 10:44:06,0.075
2025-10-26 10:45:20,0.075
2025-10-26 10:46:08,0.075
2025-10-26 10:47:06,0.075
2025-10-26 10:48:07,0.075
2025-10-26 10:49:06,0.075
2025-10-26 10:50:18,0.075
2025-10-26 10:51:09,0.075
2025-10-26 10:52:06,0.075
2025-10-26 10:53:06,0.075
2025-10-26 10:54:06,0.075
2025-10-26 10:55:19,0.08
2025-10-26 10:56:08,0.08
2025-10-26 10:57:06,0.08
2025-10-26 10:58:06,0.08
2025-10-26 10:59:06,0.08
2025-10-26 11:00:26,0.08
2025-10-26 11:01:06,0.08
2025-10-26 11:02:06,0.08
2025-10-26 11:03:06,0.08
2025-10-26 11:04:06,0.08
2025-10-26 11:05:22,0.08
2025-10-26 11:06:07,0.08
2025-10-26 11:07:07,0.08
2025-10-26 11:08:06,0.08
2025-10-26 11:09:06,0.08
2025-10-26 11:10:22,0.08
2025-10-26 11:11:07,0.08
2025-10-26 11:12:07,0.08
2025-10-26 11:13:07,0.08
2025-10-26 11:14:06,0.08
2025-10-26 11:15:07,0.08
2025-10-26 11:16:07,0.08
2025-10-26 11:17:07,0.08
2025-10-26 11:18:06,0.08
2025-10-26 11:19:09,0.08
2025-10-26 11:20:22,0.08
2025-10-26 11:21:06,0.08
2025-10-26 11:22:06,0.08
2025-10-26 11:23:06,0.08
2025-10-26 11:24:06,0.08
2025-10-26 11:25:07,0.08
2025-10-26 11:26:06,0.08
2025-10-26 11:27:06,0.08
2025-10-26 11:28:06,0.08
2025-10-26 11:29:07,0.08
2025-10-26 11:30:25,0.075
2025-10-26 11:31:06,0.075
2025-10-26 11:32:06,0.075
2025-10-26 11:33:06,0.075
2025-10-26 11:34:06,0.075
2025-10-26 11:35:22,0.075
2025-10-26 11:36:06,0.075
2025-10-26 11:37:06,0.075
2025-10-26 11:38:06,0.075
2025-10-26 11:39:07,0.075
2025-10-26 11:40:08,0.075
2025-10-26 11:41:06,0.075
2025-10-26 11:42:06,0.075
2025-10-26 11:43:06,0.075
2025-10-26 11:44:06,0.075
2025-10-26 11:45:22,0.075
2025-10-26 11:46:07,0.075
2025-10-26 11:47:06,0.075
2025-10-26 11:48:07,0.075
2025-10-26 11:49:07,0.075
2025-10-26 11:50:23,0.075
2025-10-26 11:51:06,0.075
2025-10-26 11:52:06,0.075
2025-10-26 11:53:07,0.075
2025-10-26 11:54:07,0.075
2025-10-26 11:55:07,0.075
2025-10-26 11:56:06,0.075
2025-10-26 11:57:06,0.075
2025-10-26 11:58:06,0.075
2025-10-26 11:59:07,0.075
2025-10-26 12:00:34,0.075
2025-10-26 12:01:07,0.075
2025-10-26 12:02:06,0.075
2025-10-26 12:03:07,0.075
2025-10-26 12:04:06,0.075
2025-10-26 12:05:19,0.075
2025-10-26 12:06:10,0.075
2025-10-26 12:07:06,0.075
2025-10-26 12:08:09,0.075
2025-10-26 12:09:07,0.075
2025-10-26 12:10:21,0.075
2025-10-26 12:11:08,0.075
2025-10-26 12:12:06,0.075
2025-10-26 12:13:07,0.075
2025-10-26 12:14:06,0.075
2025-10-26 12:15:22,0.075
2025-10-26 12:16:08,0.075
2025-10-26 12:17:06,0.075
2025-10-26 12:18:07,0.075
2025-10-26 12:19:07,0.075
2025-10-26 12:20:23,0.075
2025-10-26 12:21:08,0.075
2025-10-26 12:22:06,0.075
2025-10-26 12:23:07,0.075
2025-10-26 12:24:07,0.075
2025-10-26 12:25:20,0.075
2025-10-26 12:26:09,0.075
2025-10-26 12:27:06,0.075
2025-10-26 12:28:08,0.075
2025-10-26 12:29:07,0.075
2025-10-26 12:30:26,0.075
2025-10-26 12:31:07,0.075
2025-10-26 12:32:10,0.075
2025-10-26 12:33:09,0.075
2025-10-26 12:34:06,0.075
2025-10-26 12:35:18,0.075
2025-10-26 12:36:09,0.075
2025-10-26 12:37:06,0.075
2025-10-26 12:38:06,0.075
2025-10-26 12:39:06,0.075
2025-10-26 12:40:20,0.075
2025-10-26 12:41:08,0.075
2025-10-26 12:42:07,0.075
2025-10-26 12:43:07,0.075
2025-10-26 12:44:06,0.075
2025-10-26 12:45:21,0.075
2025-10-26 12:46:07,0.075
2025-10-26 12:47:06,0.075
2025-10-26 12:48:06,0.075
2025-10-26 12:49:06,0.075
2025-10-26 12:50:21,0.075
2025-10-26 12:51:08,0.075
2025-10-26 12:52:08,0.075
2025-10-26 12:53:08,0.075
2025-10-26 12:54:07,0.075
2025-10-26 12:55:20,0.075
2025-10-26 12:56:08,0.075
2025-10-26 12:57:07,0.075
2025-10-26 12:58:06,0.075
2025-10-26 12:59:06,0.075
2025-10-26 13:00:25,0.075
2025-10-26 13:01:07,0.075
2025-10-26 13:02:07,0.075
2025-10-26 13:03:07,0.075
2025-10-26 13:04:06,0.075
2025-10-26 13:05:22,0.075
